Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind
11107,94,2,4,23,0,4,1,1,54,.35,.194
11108,55,2,4,0,0,5,1,1,52,.37,.2537
11109,30,2,4,1,0,5,1,1,45,.46,.194
11110,11,2,4,2,0,5,1,1,43,.49,.194
11111,11,2,4,3,0,5,1,1,43,.61,.1642
11112,5,2,4,4,0,5,1,2,43,.53,.1343
11113,21,2,4,5,0,5,1,2,43,.53,.1642
11114,84,2,4,6,0,5,1,1,41,.57,.1642
11115,296,2,4,7,0,5,1,1,41,.61,.2239
11116,563,2,4,8,0,5,1,1,50,.46,.1642
11117,330,2,4,9,0,5,1,1,54,.41,.1642
11118,192,2,4,10,0,5,1,1,55,.38,.194
11119,233,2,4,11,0,5,1,1,57,.36,.1343
11120,322,2,4,12,0,5,1,1,61,.31,0
11121,358,2,4,13,0,5,1,1,63,.27,.2836
11122,348,2,4,14,0,5,1,1,63,.27,0
11123,352,2,4,15,0,5,1,1,64,.28,.2537
11124,463,2,4,16,0,5,1,1,66,.26,.2537
11125,738,2,4,17,0,5,1,1,66,.24,.1642
11126,671,2,4,18,0,5,1,1,64,.26,.1343
11127,427,2,4,19,0,5,1,1,64,.24,.1642
11128,286,2,4,20,0,5,1,1,61,.29,.1343
11129,189,2,4,21,0,5,1,1,61,.36,0
11130,215,2,4,22,0,5,1,1,55,.62,.1045
11131,198,2,4,23,0,5,1,1,54,.62,.0896
11132,96,2,4,0,0,6,0,1,52,.58,.1343
11133,70,2,4,1,0,6,0,1,52,.58,.1343
11134,56,2,4,2,0,6,0,1,50,.66,.1343
11135,32,2,4,3,0,6,0,1,46,.66,.0896
11136,14,2,4,4,0,6,0,1,46,.71,.1045
11137,7,2,4,5,0,6,0,1,46,.66,.1045
11138,21,2,4,6,0,6,0,1,43,.76,.1642
11139,64,2,4,7,0,6,0,1,46,.71,.1045
11140,160,2,4,8,0,6,0,1,45,.71,.1343
11141,265,2,4,9,0,6,0,1,54,.54,.1343
11142,406,2,4,10,0,6,0,1,57,.51,.1642
11143,564,2,4,11,0,6,0,1,63,.45,.194
11144,678,2,4,12,0,6,0,1,68,.35,.2537
11145,678,2,4,13,0,6,0,1,77,.33,.2985
11146,660,2,4,14,0,6,0,2,77,.27,.4478
11147,658,2,4,15,0,6,0,2,77,.27,.3582
11148,582,2,4,16,0,6,0,2,77,.27,.3582
11149,560,2,4,17,0,6,0,2,77,.33,.2537
11150,481,2,4,18,0,6,0,2,77,.35,.2239
11151,459,2,4,19,0,6,0,2,77,.4,.1642
11152,321,2,4,20,0,6,0,2,66,.46,.1343
11153,220,2,4,21,0,6,0,2,66,.43,.1343
11154,212,2,4,22,0,6,0,2,64,.52,.1642
11155,196,2,4,23,0,6,0,2,64,.56,.194
11156,124,2,4,0,0,0,0,2,64,.56,.194
11157,106,2,4,1,0,0,0,2,64,.56,.1642
11158,74,2,4,2,0,0,0,2,64,.56,.1045
11159,45,2,4,3,0,0,0,2,63,.59,.1343
11160,12,2,4,4,0,0,0,2,64,.52,0
11161,10,2,4,5,0,0,0,1,61,.68,.1642
11162,16,2,4,6,0,0,0,1,61,.63,.1343
11163,46,2,4,7,0,0,0,1,61,.63,.1045
11164,97,2,4,8,0,0,0,1,63,.59,0
11165,251,2,4,9,0,0,0,1,64,.56,.2239
11166,421,2,4,10,0,0,0,1,68,.53,.2239
11167,528,2,4,11,0,0,0,1,77,.46,.2985
11168,635,2,4,12,0,0,0,1,77,.44,.2836
11169,681,2,4,13,0,0,0,1,77,.44,.2836
11170,628,2,4,14,0,0,0,1,79,.39,.2836
11171,617,2,4,15,0,0,0,1,79,.39,.3881
11172,616,2,4,16,0,0,0,1,81,.39,.3582
11173,623,2,4,17,0,0,0,1,79,.42,.3284
11174,479,2,4,18,0,0,0,1,79,.42,.2537
11175,379,2,4,19,0,0,0,1,79,.42,.2537
11176,291,2,4,20,0,0,0,1,77,.5,.2239
11177,229,2,4,21,0,0,0,1,77,.57,.2537
11178,134,2,4,22,0,0,0,1,79,.44,.3582
11179,90,2,4,23,0,0,0,1,77,.5,.3881
11180,41,2,4,0,1,1,0,1,77,.53,.3284
11181,28,2,4,1,1,1,0,1,75,.61,.3582
11182,14,2,4,2,1,1,0,1,75,.64,.2537
11183,8,2,4,3,1,1,0,1,68,.68,.194
11184,6,2,4,4,1,1,0,1,64,.77,.2239
11185,38,2,4,5,1,1,0,1,64,.77,.2239
11186,133,2,4,6,1,1,0,1,63,.83,.1642
11187,387,2,4,7,1,1,0,1,63,.83,.1343
11188,597,2,4,8,1,1,0,2,66,.83,.1642
11189,297,2,4,9,1,1,0,1,75,.69,.2239
11190,224,2,4,10,1,1,0,1,75,.69,.2537
11191,251,2,4,11,1,1,0,1,75,.65,.2537
11192,271,2,4,12,1,1,0,1,79,.57,.2537
11193,263,2,4,13,1,1,0,1,82,.45,.2985
11194,288,2,4,14,1,1,0,1,84,.45,.3284
11195,275,2,4,15,1,1,0,1,86,.33,.4478
11196,358,2,4,16,1,1,0,1,86,.33,.4627
11197,712,2,4,17,1,1,0,1,86,.33,.3881
11198,676,2,4,18,1,1,0,1,86,.31,.3881
11199,522,2,4,19,1,1,0,1,82,.35,.3881
11200,375,2,4,20,1,1,0,1,81,.37,.2985
11201,271,2,4,21,1,1,0,1,79,.51,.2537
11202,214,2,4,22,1,1,0,1,79,.51,.2537
11203,121,2,4,23,1,1,0,1,79,.45,.2985
11204,43,2,4,0,0,2,1,1,77,.54,.194
11205,11,2,4,1,0,2,1,1,77,.57,.1642
11206,4,2,4,2,0,2,1,1,66,.83,.1045
11207,6,2,4,3,0,2,1,1,66,.83,.0896
11208,9,2,4,4,0,2,1,1,77,.44,.2239
11209,30,2,4,5,0,2,1,1,77,.53,.2537
11210,144,2,4,6,0,2,1,1,77,.46,.2537
11211,461,2,4,7,0,2,1,1,77,.43,.2537
11212,673,2,4,8,0,2,1,1,77,.43,.2239
11213,400,2,4,9,0,2,1,1,77,.38,.4925
11214,217,2,4,10,0,2,1,1,77,.38,.4179
11215,239,2,4,11,0,2,1,1,77,.33,.4179
11216,244,2,4,12,0,2,1,1,77,.33,.3582
11217,239,2,4,13,0,2,1,1,77,.29,.2537
11218,257,2,4,14,0,2,1,1,77,.27,.2836
11219,308,2,4,15,0,2,1,1,77,.24,.3284
11220,370,2,4,16,0,2,1,1,77,.22,.3582
11221,781,2,4,17,0,2,1,1,75,.25,.2985
11222,775,2,4,18,0,2,1,1,75,.25,.2836
11223,537,2,4,19,0,2,1,1,75,.26,.2537
11224,402,2,4,20,0,2,1,1,75,.23,.2836
11225,297,2,4,21,0,2,1,1,66,.26,.2985
11226,162,2,4,22,0,2,1,1,64,.3,.2537
11227,82,2,4,23,0,2,1,1,64,.32,.2239
11228,38,2,4,0,0,3,1,1,64,.32,.1642
11229,14,2,4,1,0,3,1,1,63,.34,.194
11230,9,2,4,2,0,3,1,2,61,.42,.194
11231,6,2,4,3,0,3,1,2,61,.42,.2239
11232,7,2,4,4,0,3,1,2,61,.42,.2836
11233,34,2,4,5,0,3,1,2,61,.39,.2836
11234,134,2,4,6,0,3,1,2,61,.39,.2836
11235,418,2,4,7,0,3,1,2,61,.39,.194
11236,576,2,4,8,0,3,1,3,61,.39,.194
11237,265,2,4,9,0,3,1,3,59,.44,.2985
11238,147,2,4,10,0,3,1,3,59,.47,.2239
11239,119,2,4,11,0,3,1,3,57,.47,.2537
11240,110,2,4,12,0,3,1,3,57,.51,.1045
11241,64,2,4,13,0,3,1,3,57,.59,0
11242,51,2,4,14,0,3,1,3,55,.72,.1045
11243,98,2,4,15,0,3,1,3,54,.77,.194
11244,235,2,4,16,0,3,1,2,54,.77,.2239
11245,488,2,4,17,0,3,1,2,54,.77,.194
11246,505,2,4,18,0,3,1,2,54,.77,0
11247,368,2,4,19,0,3,1,2,54,.77,.1343
11248,260,2,4,20,0,3,1,2,54,.77,.1045
11249,189,2,4,21,0,3,1,2,54,.82,.0896
11250,162,2,4,22,0,3,1,2,54,.77,.0896
11251,70,2,4,23,0,3,1,2,54,.77,0
11252,25,2,4,0,0,4,1,3,54,.77,0
11253,13,2,4,1,0,4,1,3,54,.77,.1045
11254,6,2,4,2,0,4,1,2,54,.77,0
11255,4,2,4,3,0,4,1,2,54,.77,0
11256,4,2,4,4,0,4,1,2,54,.71,0
11257,30,2,4,5,0,4,1,1,52,.82,0
11258,120,2,4,6,0,4,1,2,52,.82,.1045
11259,406,2,4,7,0,4,1,2,52,.82,.1343
11260,677,2,4,8,0,4,1,2,54,.82,.1045
11261,301,2,4,9,0,4,1,2,57,.72,0
11262,189,2,4,10,0,4,1,1,59,.63,.0896
11263,229,2,4,11,0,4,1,1,63,.48,0
11264,264,2,4,12,0,4,1,1,64,.49,0
11265,238,2,4,13,0,4,1,1,66,.46,0
11266,237,2,4,14,0,4,1,1,68,.43,0
11267,262,2,4,15,0,4,1,1,77,.43,0
11268,387,2,4,16,0,4,1,1,77,.41,.1045
11269,748,2,4,17,0,4,1,1,77,.43,.0896
11270,776,2,4,18,0,4,1,1,77,.43,.0896
11271,586,2,4,19,0,4,1,1,68,.46,.1343
11272,404,2,4,20,0,4,1,1,66,.49,.2239
11273,267,2,4,21,0,4,1,1,63,.55,.1045
11274,248,2,4,22,0,4,1,1,63,.59,.194
11275,144,2,4,23,0,4,1,1,61,.63,.1045
11276,64,2,4,0,0,5,1,1,59,.67,.1045
11277,25,2,4,1,0,5,1,1,57,.82,.194
11278,21,2,4,2,0,5,1,1,55,.88,.194
11279,10,2,4,3,0,5,1,1,55,.88,.1045
11280,3,2,4,4,0,5,1,1,54,.94,.1045
11281,25,2,4,5,0,5,1,1,54,.94,0
11282,113,2,4,6,0,5,1,1,54,.88,0
11283,359,2,4,7,0,5,1,1,54,.94,0
11284,700,2,4,8,0,5,1,1,55,.94,0
11285,359,2,4,9,0,5,1,1,57,.88,.0896
11286,237,2,4,10,0,5,1,1,61,.77,.194
11287,254,2,4,11,0,5,1,1,64,.68,.1642
11288,362,2,4,12,0,5,1,1,68,.53,.194
11289,381,2,4,13,0,5,1,1,77,.43,.194
11290,394,2,4,14,0,5,1,1,77,.44,.2239
11291,407,2,4,15,0,5,1,1,77,.47,.194
11292,580,2,4,16,0,5,1,1,77,.44,.194
11293,819,2,4,17,0,5,1,1,77,.47,.2836
11294,668,2,4,18,0,5,1,1,77,.5,.2836
11295,492,2,4,19,0,5,1,1,77,.53,.194
11296,341,2,4,20,0,5,1,1,68,.56,.1642
11297,287,2,4,21,0,5,1,1,66,.68,.1343
11298,202,2,4,22,0,5,1,1,64,.68,.2537
11299,187,2,4,23,0,5,1,1,63,.72,.1343
11300,142,2,4,0,0,6,0,1,63,.77,.2239
11301,88,2,4,1,0,6,0,1,63,.77,.2239
11302,81,2,4,2,0,6,0,1,63,.77,.1343
11303,29,2,4,3,0,6,0,1,61,.82,.2239
11304,9,2,4,4,0,6,0,1,61,.82,.2537
11305,1,2,4,5,0,6,0,1,61,.82,.2537
11306,31,2,4,6,0,6,0,1,61,.82,.2239
11307,76,2,4,7,0,6,0,1,61,.82,.2836
11308,201,2,4,8,0,6,0,1,63,.81,.2537
11309,331,2,4,9,0,6,0,1,64,.77,.1642
11310,482,2,4,10,0,6,0,1,75,.64,.2836
11311,608,2,4,11,0,6,0,1,75,.61,.3284
11312,640,2,4,12,0,6,0,1,77,.57,.2239
11313,649,2,4,13,0,6,0,1,77,.54,.2239
11314,609,2,4,14,0,6,0,1,79,.45,.2836
11315,628,2,4,15,0,6,0,1,81,.39,.2537
11316,639,2,4,16,0,6,0,1,79,.42,.3284
11317,568,2,4,17,0,6,0,2,81,.3,.3881
11318,416,2,4,18,0,6,0,2,79,.47,.4925
11319,54,2,4,19,0,6,0,3,66,.73,.4925
11320,39,2,4,20,0,6,0,3,61,.82,.2985
11321,102,2,4,21,0,6,0,3,61,.82,.3881
11322,110,2,4,22,0,6,0,1,59,.82,.2985
11323,91,2,4,23,0,6,0,2,57,.82,.2836
11324,117,2,4,0,0,0,0,2,57,.82,.194
11325,73,2,4,1,0,0,0,2,57,.82,.3284
11326,56,2,4,2,0,0,0,1,57,.72,.2836
11327,40,2,4,3,0,0,0,2,55,.82,.1642
11328,7,2,4,4,0,0,0,2,55,.77,.1642
11329,6,2,4,5,0,0,0,2,55,.77,.2239
11330,12,2,4,6,0,0,0,2,55,.72,.3284
11331,24,2,4,7,0,0,0,3,54,.77,.3881
11332,51,2,4,8,0,0,0,3,52,.82,.2537
11333,79,2,4,9,0,0,0,3,52,.82,.2537
11334,68,2,4,10,0,0,0,3,50,.82,.3284
11335,77,2,4,11,0,0,0,3,50,.87,.2985
11336,61,2,4,12,0,0,0,3,50,.87,.3284
11337,52,2,4,13,0,0,0,3,50,.82,.3582
11338,53,2,4,14,0,0,0,3,50,.87,.3284
11339,38,2,4,15,0,0,0,3,50,.87,.3881
11340,36,2,4,16,0,0,0,3,50,.87,.4478
11341,27,2,4,17,0,0,0,3,41,.93,.4478
11342,39,2,4,18,0,0,0,3,41,.93,.4478
11343,35,2,4,19,0,0,0,3,41,.87,.5224
11344,35,2,4,20,0,0,0,3,43,.93,.4179
11345,11,2,4,21,0,0,0,3,43,.87,.3881
11346,13,2,4,22,0,0,0,3,37,.87,.5224
11347,17,2,4,23,0,0,0,3,41,.81,.4627
11348,6,2,4,0,0,1,1,3,43,.81,.4179
11349,2,2,4,1,0,1,1,3,39,.87,.3582
11350,4,2,4,2,0,1,1,2,39,.87,.3284
11351,1,2,4,3,0,1,1,2,39,.81,.2836
11352,3,2,4,4,0,1,1,3,37,.81,.2836
11353,14,2,4,5,0,1,1,3,37,.81,.2836
11354,45,2,4,6,0,1,1,2,36,.81,.2985
11355,207,2,4,7,0,1,1,3,37,.81,.2537
11356,482,2,4,8,0,1,1,2,36,.75,.3284
11357,272,2,4,9,0,1,1,2,36,.75,.3881
11358,100,2,4,10,0,1,1,2,39,.7,.3284
11359,101,2,4,11,0,1,1,2,37,.7,.3582
11360,129,2,4,12,0,1,1,3,39,.71,.3582
11361,107,2,4,13,0,1,1,3,39,.66,.3881
11362,114,2,4,14,0,1,1,3,41,.62,.4478
11363,112,2,4,15,0,1,1,2,43,.62,.3881
11364,103,2,4,16,0,1,1,3,36,.81,.3582
11365,232,2,4,17,0,1,1,3,36,.82,.3284
11366,379,2,4,18,0,1,1,3,43,.81,.1343
11367,298,2,4,19,0,1,1,2,41,.76,.2239
11368,203,2,4,20,0,1,1,2,41,.76,.1642
11369,152,2,4,21,0,1,1,2,39,.81,.2239
11370,89,2,4,22,0,1,1,1,41,.76,.194
11371,59,2,4,23,0,1,1,1,41,.76,.1642
11372,13,2,4,0,0,2,1,2,43,.76,.1343
11373,7,2,4,1,0,2,1,2,43,.81,.1343
11374,3,2,4,2,0,2,1,1,41,.81,.194
11375,2,2,4,3,0,2,1,1,39,.81,.2239
11376,3,2,4,4,0,2,1,1,37,.7,.194
11377,22,2,4,5,0,2,1,1,37,.7,.194
11378,120,2,4,6,0,2,1,1,37,.7,.2239
11379,390,2,4,7,0,2,1,1,39,.66,.2836
11380,611,2,4,8,0,2,1,1,41,.61,.2537
11381,308,2,4,9,0,2,1,1,52,.47,.3582
11382,162,2,4,10,0,2,1,1,54,.47,.2985
11383,184,2,4,11,0,2,1,1,57,.31,.3881
11384,224,2,4,12,0,2,1,1,59,.29,.3881
11385,224,2,4,13,0,2,1,1,61,.29,.3881
11386,216,2,4,14,0,2,1,1,61,.25,.3881
11387,236,2,4,15,0,2,1,1,61,.23,.4179
11388,362,2,4,16,0,2,1,1,61,.23,.194
11389,691,2,4,17,0,2,1,1,63,.22,.3881
11390,632,2,4,18,0,2,1,1,61,.18,0
11391,482,2,4,19,0,2,1,1,61,.18,.2537
11392,285,2,4,20,0,2,1,1,59,.21,.3284
11393,226,2,4,21,0,2,1,2,57,.28,.1642
11394,157,2,4,22,0,2,1,1,55,.35,.1045
11395,73,2,4,23,0,2,1,1,54,.38,.0896
11396,36,2,4,0,0,3,1,1,55,.38,0
11397,25,2,4,1,0,3,1,1,54,.41,0
11398,7,2,4,2,0,3,1,1,48,.62,0
11399,3,2,4,3,0,3,1,1,43,.7,.0896
11400,6,2,4,4,0,3,1,1,45,.66,.0896
11401,24,2,4,5,0,3,1,1,46,.66,0
11402,106,2,4,6,0,3,1,1,46,.66,0
11403,389,2,4,7,0,3,1,1,46,.71,0
11404,654,2,4,8,0,3,1,1,46,.76,.0896
11405,321,2,4,9,0,3,1,1,54,.54,0
11406,182,2,4,10,0,3,1,1,63,.34,0
11407,219,2,4,11,0,3,1,1,63,.32,.1343
11408,269,2,4,12,0,3,1,1,64,.28,.2836
11409,228,2,4,13,0,3,1,1,66,.26,.2239
11410,223,2,4,14,0,3,1,1,66,.22,.3582
11411,229,2,4,15,0,3,1,1,68,.19,.1642
11412,376,2,4,16,0,3,1,1,73,.2,.3284
11413,732,2,4,17,0,3,1,1,73,.2,.2985
11414,709,2,4,18,0,3,1,1,73,.2,.2836
11415,543,2,4,19,0,3,1,1,73,.2,.194
11416,380,2,4,20,0,3,1,1,66,.22,.0896
11417,239,2,4,21,0,3,1,1,63,.52,.1343
11418,192,2,4,22,0,3,1,1,61,.51,0
11419,104,2,4,23,0,3,1,2,61,.51,.0896
11420,43,2,4,0,0,4,1,2,59,.63,0
11421,23,2,4,1,0,4,1,2,59,.48,.0896
11422,13,2,4,2,0,4,1,2,59,.55,.1045
11423,6,2,4,3,0,4,1,2,59,.55,.0896
11424,3,2,4,4,0,4,1,2,59,.59,.0896
11425,17,2,4,5,0,4,1,2,59,.63,.1343
11426,127,2,4,6,0,4,1,2,59,.63,.2537
11427,225,2,4,7,0,4,1,3,57,.82,.3582
11428,362,2,4,8,0,4,1,3,57,.82,.194
11429,201,2,4,9,0,4,1,3,57,.88,.1642
11430,139,2,4,10,0,4,1,2,57,.94,.1642
11431,151,2,4,11,0,4,1,2,57,.94,.2239
11432,204,2,4,12,0,4,1,2,63,.83,.1343
11433,197,2,4,13,0,4,1,2,61,.82,.1642
11434,169,2,4,14,0,4,1,2,64,.77,.194
11435,204,2,4,15,0,4,1,2,63,.83,.3284
11436,318,2,4,16,0,4,1,2,63,.83,.2239
11437,614,2,4,17,0,4,1,1,64,.77,.1642
11438,664,2,4,18,0,4,1,2,64,.77,.194
11439,464,2,4,19,0,4,1,2,64,.77,.2239
11440,337,2,4,20,0,4,1,1,64,.77,.194
11441,250,2,4,21,0,4,1,1,63,.83,.2239
11442,183,2,4,22,0,4,1,1,63,.83,.1642
11443,112,2,4,23,0,4,1,1,61,.88,.1642
11444,73,2,4,0,0,5,1,1,64,.68,.5522
11445,35,2,4,1,0,5,1,1,61,.59,.4478
11446,22,2,4,2,0,5,1,1,59,.59,.4179
11447,3,2,4,3,0,5,1,1,55,.47,.4925
11448,6,2,4,4,0,5,1,1,54,.44,.2537
11449,19,2,4,5,0,5,1,1,54,.44,.3582
11450,120,2,4,6,0,5,1,1,52,.43,.2537
11451,315,2,4,7,0,5,1,1,50,.5,.2836
11452,592,2,4,8,0,5,1,1,52,.5,0
11453,334,2,4,9,0,5,1,1,54,.44,.4925
11454,236,2,4,10,0,5,1,1,55,.38,.4179
11455,233,2,4,11,0,5,1,1,55,.38,.3284
11456,307,2,4,12,0,5,1,1,57,.36,.3582
11457,306,2,4,13,0,5,1,1,57,.33,.3881
11458,300,2,4,14,0,5,1,1,57,.33,.3284
11459,324,2,4,15,0,5,1,1,63,.29,.4925
11460,440,2,4,16,0,5,1,1,63,.29,.2537
11461,702,2,4,17,0,5,1,1,64,.24,.3881
11462,654,2,4,18,0,5,1,1,63,.25,.3582
11463,441,2,4,19,0,5,1,1,61,.27,.3881
11464,289,2,4,20,0,5,1,1,57,.31,.2836
11465,208,2,4,21,0,5,1,1,55,.33,.2985
11466,158,2,4,22,0,5,1,1,54,.38,.2537
11467,116,2,4,23,0,5,1,1,52,.4,.2537
11468,103,2,4,0,0,6,0,1,50,.43,.1642
11469,67,2,4,1,0,6,0,1,43,.5,.2985
11470,57,2,4,2,0,6,0,1,45,.43,.1642
11471,26,2,4,3,0,6,0,1,41,.49,.2239
11472,2,2,4,4,0,6,0,1,43,.49,.1642
11473,5,2,4,5,0,6,0,1,43,.46,.1343
11474,28,2,4,6,0,6,0,1,43,.49,.194
11475,55,2,4,7,0,6,0,1,43,.49,.1642
11476,158,2,4,8,0,6,0,1,50,.4,.1343
11477,214,2,4,9,0,6,0,2,50,.37,0
11478,291,2,4,10,0,6,0,2,50,.4,.1642
11479,358,2,4,11,0,6,0,2,50,.4,.1045
11480,381,2,4,12,0,6,0,2,50,.43,0
11481,389,2,4,13,0,6,0,2,52,.37,0
11482,440,2,4,14,0,6,0,1,54,.38,.1045
11483,408,2,4,15,0,6,0,1,54,.41,.2239
11484,376,2,4,16,0,6,0,2,55,.38,.194
11485,322,2,4,17,0,6,0,2,54,.41,.1343
11486,90,2,4,18,0,6,0,3,52,.47,0
11487,139,2,4,19,0,6,0,3,45,.71,.1343
11488,102,2,4,20,0,6,0,2,50,.66,0
11489,84,2,4,21,0,6,0,3,45,.71,.194
11490,83,2,4,22,0,6,0,2,45,.71,.1343
11491,42,2,4,23,0,6,0,2,50,.76,.0896
11492,36,2,4,0,0,0,0,3,45,.81,.1343
11493,42,2,4,1,0,0,0,2,45,.81,.1343
11494,40,2,4,2,0,0,0,2,46,.87,.1045
11495,16,2,4,3,0,0,0,2,45,.87,.194
11496,4,2,4,4,0,0,0,2,45,.87,.1343
11497,6,2,4,5,0,0,0,1,46,.87,0
11498,7,2,4,6,0,0,0,1,43,.87,.1343
11499,27,2,4,7,0,0,0,2,43,.87,.1343
11500,107,2,4,8,0,0,0,1,50,.76,.1343
11501,185,2,4,9,0,0,0,1,52,.71,.1343
11502,380,2,4,10,0,0,0,1,54,.67,.0896
11503,411,2,4,11,0,0,0,1,57,.51,0
11504,584,2,4,12,0,0,0,1,59,.44,.1045
11505,595,2,4,13,0,0,0,1,61,.45,.1045
11506,653,2,4,14,0,0,0,1,64,.34,0
11507,603,2,4,15,0,0,0,1,66,.37,.1343
11508,587,2,4,16,0,0,0,1,75,.28,.194
11509,522,2,4,17,0,0,0,1,75,.27,.2985
11510,487,2,4,18,0,0,0,1,75,.26,.2836
11511,375,2,4,19,0,0,0,1,66,.35,.1343
11512,243,2,4,20,0,0,0,1,66,.32,.0896
11513,204,2,4,21,0,0,0,1,63,.48,.1343
11514,108,2,4,22,0,0,0,1,61,.45,0
11515,82,2,4,23,0,0,0,1,59,.59,0
11516,48,2,4,0,0,1,1,1,55,.72,.1045
11517,24,2,4,1,0,1,1,1,54,.77,.0896
11518,8,2,4,2,0,1,1,1,54,.71,.1343
11519,4,2,4,3,0,1,1,1,52,.76,.1642
11520,2,2,4,4,0,1,1,1,50,.62,.2537
11521,20,2,4,5,0,1,1,1,50,.62,.2537
11522,123,2,4,6,0,1,1,1,52,.47,.194
11523,349,2,4,7,0,1,1,1,52,.5,.194
11524,596,2,4,8,0,1,1,1,52,.43,.194
11525,268,2,4,9,0,1,1,2,52,.43,.194
11526,157,2,4,10,0,1,1,2,54,.41,.1642
11527,163,2,4,11,0,1,1,2,55,.44,.1045
11528,225,2,4,12,0,1,1,2,55,.47,.1343
11529,247,2,4,13,0,1,1,2,59,.51,.0896
11530,218,2,4,14,0,1,1,2,61,.55,.1343
11531,231,2,4,15,0,1,1,2,63,.55,.1045
11532,347,2,4,16,0,1,1,1,66,.6,.194
11533,683,2,4,17,0,1,1,1,66,.6,.1642
11534,664,2,4,18,0,1,1,2,66,.6,.2239
11535,471,2,4,19,0,1,1,2,64,.64,.2537
11536,309,2,4,20,0,1,1,2,63,.59,.194
11537,221,2,4,21,0,1,1,2,63,.59,.194
11538,134,2,4,22,0,1,1,2,63,.55,.1642
11539,60,2,4,23,0,1,1,2,63,.55,.2239
11540,35,2,5,0,0,2,1,2,61,.59,.194
11541,21,2,5,1,0,2,1,2,61,.63,.1343
11542,8,2,5,2,0,2,1,2,61,.72,.0896
11543,3,2,5,3,0,2,1,2,61,.77,0
11544,8,2,5,4,0,2,1,2,63,.72,.0896
11545,17,2,5,5,0,2,1,2,63,.72,.0896
11546,26,2,5,6,0,2,1,3,63,.77,.1045
11547,169,2,5,7,0,2,1,2,61,.94,.2537
11548,557,2,5,8,0,2,1,2,63,.94,.2836
11549,349,2,5,9,0,2,1,2,64,.88,.194
11550,174,2,5,10,0,2,1,1,73,.78,.2537
11551,229,2,5,11,0,2,1,2,77,.65,.2836
11552,269,2,5,12,0,2,1,2,81,.58,.2239
11553,249,2,5,13,0,2,1,2,82,.51,.2239
11554,204,2,5,14,0,2,1,2,82,.48,.2537
11555,234,2,5,15,0,2,1,2,82,.45,.2239
11556,354,2,5,16,0,2,1,1,82,.45,.194
11557,681,2,5,17,0,2,1,1,82,.48,.0896
11558,743,2,5,18,0,2,1,1,81,.54,.1343
11559,487,2,5,19,0,2,1,1,81,.54,.1343
11560,335,2,5,20,0,2,1,1,77,.61,.1642
11561,282,2,5,21,0,2,1,1,75,.65,.1343
11562,211,2,5,22,0,2,1,1,75,.65,0
11563,95,2,5,23,0,2,1,1,72,.78,0
11564,47,2,5,0,0,3,1,1,72,.78,.1045
11565,15,2,5,1,0,3,1,1,66,.83,0
11566,16,2,5,2,0,3,1,1,66,.83,0
11567,6,2,5,3,0,3,1,1,66,.83,.0896
11568,4,2,5,4,0,3,1,1,64,.88,0
11569,33,2,5,5,0,3,1,1,64,.9,.1343
11570,120,2,5,6,0,3,1,3,66,.84,0
11571,358,2,5,7,0,3,1,2,64,.88,.194
11572,666,2,5,8,0,3,1,2,66,.88,0
11573,315,2,5,9,0,3,1,2,66,.88,0
11574,175,2,5,10,0,3,1,2,68,.83,.1045
11575,184,2,5,11,0,3,1,2,68,.81,.1343
11576,245,2,5,12,0,3,1,2,68,.83,.2239
11577,228,2,5,13,0,3,1,2,68,.78,.194
11578,240,2,5,14,0,3,1,1,75,.69,.0896
11579,256,2,5,15,0,3,1,1,75,.65,.194
11580,367,2,5,16,0,3,1,1,75,.65,.1642
11581,729,2,5,17,0,3,1,1,73,.73,.2537
11582,813,2,5,18,0,3,1,1,66,.73,.2239
11583,504,2,5,19,0,3,1,1,64,.77,.2537
11584,338,2,5,20,0,3,1,1,63,.77,.2537
11585,239,2,5,21,0,3,1,1,63,.77,.2239
11586,173,2,5,22,0,3,1,1,61,.82,.2239
11587,98,2,5,23,0,3,1,2,61,.77,.2537
11588,90,2,5,0,0,4,1,2,59,.82,.2239
11589,24,2,5,1,0,4,1,2,57,.88,.1045
11590,17,2,5,2,0,4,1,2,57,.88,.1343
11591,6,2,5,3,0,4,1,2,57,.88,0
11592,2,2,5,4,0,4,1,2,57,.88,.2537
11593,21,2,5,5,0,4,1,2,57,.88,.2537
11594,136,2,5,6,0,4,1,2,57,.88,.1642
11595,384,2,5,7,0,4,1,3,55,.94,.1045
11596,627,2,5,8,0,4,1,3,57,.88,.194
11597,304,2,5,9,0,4,1,2,59,.88,.1045
11598,168,2,5,10,0,4,1,2,63,.77,0
11599,201,2,5,11,0,4,1,1,64,.77,0
11600,301,2,5,12,0,4,1,1,66,.73,.1343
11601,265,2,5,13,0,4,1,1,73,.69,.194
11602,204,2,5,14,0,4,1,1,75,.65,.194
11603,283,2,5,15,0,4,1,1,77,.61,.194
11604,370,2,5,16,0,4,1,1,79,.57,.1642
11605,704,2,5,17,0,4,1,1,82,.54,.1343
11606,706,2,5,18,0,4,1,1,82,.58,.1343
11607,522,2,5,19,0,4,1,1,81,.61,.194
11608,420,2,5,20,0,4,1,1,75,.73,.194
11609,299,2,5,21,0,4,1,1,73,.78,.1343
11610,246,2,5,22,0,4,1,1,73,.78,0
